No,ID,Weight,Fat,Visibility,Category,Price,Security,StoreCode,OperationYear,Size,Area,Type,Sales
7055,FDD21,10.3,Regular,0,Fruits and Vegetables,115.7176,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,1717.764
7056,FDH35,18.25,Low Fat,0.060342304,Starchy Foods,165.9526,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,1644.526
7057,NCX17,21.25,Low Fat,0.113833823,Health and Hygiene,232.83,G4S,OUT045,2002,,Tier 2,Supermarket Type1,1398.18
7058,NCI29,8.6,Low Fat,0.032615377,Health and Hygiene,142.9154,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,992.7078
7059,FDL24,10.3,Regular,0.024935297,Baking Goods,172.0422,NSPS,OUT049,1999,Medium,Tier 1,Supermarket Type1,3966.1706
7060,FDI46,9.5,Low Fat,0.074345268,Snack Foods,251.9724,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136
7061,DRQ35,9.3,Low Fat,0.042283454,Hard Drinks,125.4388,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,3715.164
7062,FDM04,9.195,Regular,0.047387144,Frozen Foods,50.8666,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,871.5322
7063,NCJ17,7.68,Low Fat,0.152865879,Health and Hygiene,84.9224,G4S,OUT045,2002,,Tier 2,Supermarket Type1,1619.2256
7064,NCJ18,,Low Fat,0.163148041,Household,116.6124,G4S,OUT027,1985,Medium,Tier 3,Supermarket Type3,3199.8348
7065,DRF13,12.1,Low Fat,0.02984176,Soft Drinks,144.4444,AHS,OUT045,2002,,Tier 2,Supermarket Type1,3628.61
7066,FDB39,11.6,LF,0.038511676,Dairy,57.7272,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,503.3448
7067,FDT52,9.695,Regular,0.047622786,Frozen Foods,246.2144,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,3675.216
7068,FDT60,12,Low Fat,0.07554831,Baking Goods,121.9388,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,3219.8088
7069,FDM34,19,Low Fat,0.067447572,Snack Foods,132.9626,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,1967.439
7070,FDY27,6.38,Low Fat,0.03187163,Dairy,179.5344,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,4103.9912
7071,FDP08,20.5,Regular,0.112638016,Fruits and Vegetables,195.5478,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,3874.956
7072,FDP59,,Regular,0.056192276,Breads,103.1648,Prosegur,OUT027,1985,Medium,Tier 3,Supermarket Type3,1973.4312
7073,FDQ11,5.695,Regular,0.06797671,Breads,257.4988,Allied Universal,OUT018,2009,Medium,Tier 3,Supermarket Type2,3083.9856
7074,FDV01,19.2,Regular,0.142189843,Canned,153.8314,AHS,OUT010,1998,,Tier 3,Grocery Store,155.1314
7075,FDX31,20.35,Regular,0.014813268,Fruits and Vegetables,234.9958,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,5842.395
7076,NCX54,9.195,low fat,0.080442371,Household,107.7622,G4S,OUT010,1998,,Tier 3,Grocery Store,105.8622
7077,DRC12,17.85,Low Fat,0.03781972,Soft Drinks,191.6188,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,2475.4444
7078,FDU11,,Low Fat,0.092145264,Breads,120.7098,G4S,OUT027,1985,Medium,Tier 3,Supermarket Type3,3735.8038
7079,NCB30,14.6,Low Fat,0.025702994,Household,199.9084,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,2380.9008
7080,FDS27,10.195,Regular,0.012483408,Meat,195.411,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,2749.754
7081,FDX16,17.85,Low Fat,0,Frozen Foods,148.005,Allied Universal,OUT018,2009,Medium,Tier 3,Supermarket Type2,898.83
7082,NCL53,7.5,Low Fat,0.036204764,Health and Hygiene,176.1028,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,1948.1308
7083,NCZ30,6.59,Low Fat,0.026238087,Household,121.6098,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,2410.196
7084,FDB15,10.895,Low Fat,0.137584599,Dairy,262.2568,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,3954.852
7085,FDY51,,Low Fat,0.080741927,Meat,220.8798,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,6170.6344
7086,NCT18,14.6,Low Fat,0.059741172,Household,179.6976,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,5070.7328
7087,FDL32,,Regular,0.214423791,Fruits and Vegetables,111.6544,AHS,OUT019,1985,Small,Tier 1,Grocery Store,335.5632
7088,FDK46,9.6,Low Fat,0.051677051,Snack Foods,258.062,GardaWorld,OUT018,2009,Medium,Tier 3,Supermarket Type2,2856.282
7089,FDI22,,Low Fat,0.168455549,Snack Foods,211.0612,Brinks,OUT019,1985,Small,Tier 1,Grocery Store,418.1224
7090,FDF21,10.3,Regular,0,Fruits and Vegetables,189.053,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,5313.084
7091,FDR34,17,Regular,0.016055615,Snack Foods,228.4352,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,8245.2672
7092,FDJ50,8.645,Low Fat,0.021619564,Canned,50.6982,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,736.3748
7093,FDC34,16,Regular,0.173027688,Snack Foods,155.2972,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,3583.3356
7094,FDW51,6.155,Regular,0.095045476,Meat,213.456,GardaWorld,OUT018,2009,Medium,Tier 3,Supermarket Type2,2556.672
7095,FDR28,13.85,Regular,0.025891588,Frozen Foods,165.121,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,2936.178
7096,FDV60,,Regular,0.205484395,Baking Goods,198.011,GardaWorld,OUT019,1985,Small,Tier 1,Grocery Store,392.822
7097,FDI45,13.1,Low Fat,0.037793818,Fruits and Vegetables,173.8054,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,2801.6864
7098,NCB30,,Low Fat,0.045002624,Household,196.5084,Epic,OUT019,1985,Small,Tier 1,Grocery Store,198.4084
7099,DRO59,11.8,Low Fat,0.054460571,Hard Drinks,77.0012,G4S,OUT017,2007,,Tier 2,Supermarket Type1,2277.036
7100,FDU12,15.5,Regular,0.075736746,Baking Goods,265.5568,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,4482.1656
7101,NCX18,14.15,Low Fat,0.014719325,Household,196.911,Allied Universal,OUT010,1998,,Tier 3,Grocery Store,392.822
7102,NCH30,,Low Fat,0.066828857,Household,114.186,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,1924.162
7103,FDE11,,Regular,0.23653561,Starchy Foods,184.1924,G4S,OUT019,1985,Small,Tier 1,Grocery Store,185.0924
7104,FDE32,20.7,Low Fat,0.04903471,Fruits and Vegetables,39.9506,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,872.8638
7105,FDP25,15.2,Low Fat,0.035497039,Canned,216.7824,Brinks,OUT010,1998,,Tier 3,Grocery Store,436.7648
7106,NCM29,11.5,Low Fat,0.017638893,Health and Hygiene,132.7626,NSPS,OUT035,2004,Small,Tier 2,Supermarket Type1,2885.5772
7107,FDQ21,21.25,Low Fat,0.01945343,Snack Foods,120.8756,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,1454.1072
7108,FDN24,14.1,Low Fat,0.11326743,Baking Goods,54.5956,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,1037.3164
7109,DRY23,9.395,Regular,0.109713464,Soft Drinks,41.3112,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,255.6672
7110,FDW04,,Regular,0,Frozen Foods,130.531,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,5582.733
7111,FDM01,7.895,Regular,0.094952408,Breakfast,101.1332,Allied Universal,OUT018,2009,Medium,Tier 3,Supermarket Type2,1332.9316
7112,NCW29,14,Low Fat,0.029026218,Health and Hygiene,131.331,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,3635.268
7113,FDG33,5.365,Regular,0.140123575,Seafood,172.0764,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,2748.4224
7114,FDV51,16.35,Low Fat,0.03272295,Meat,165.7842,Epic,OUT017,2007,,Tier 2,Supermarket Type1,1823.6262
7115,NCQ18,15.75,Low Fat,0.135836828,Household,100.37,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,1298.31
7116,NCL53,7.5,Low Fat,0.036382524,Health and Hygiene,177.9028,GardaWorld,OUT018,2009,Medium,Tier 3,Supermarket Type2,1416.8224
7117,FDQ39,14.8,Low Fat,0,Meat,189.3846,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,4777.115
7118,FDF46,7.07,Low Fat,0.094201018,Snack Foods,115.8834,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,1036.6506
7119,NCA06,20.5,Low Fat,0.143506376,Household,34.719,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,768.999
7120,FDV26,,Regular,0.133347119,Dairy,193.0794,G4S,OUT019,1985,Small,Tier 1,Grocery Store,975.397
7121,FDJ04,18,Low Fat,0.124428516,Frozen Foods,119.9124,NSPS,OUT035,2004,Small,Tier 2,Supermarket Type1,948.0992
7122,FDE28,9.5,Regular,0.221856492,Frozen Foods,231.8668,Allied Universal,OUT010,1998,,Tier 3,Grocery Store,230.3668
7123,NCZ29,15,Low Fat,0.071312064,Health and Hygiene,125.7362,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,3020.0688
7124,FDW43,20.1,Regular,0.022425236,Fruits and Vegetables,226.3036,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,910.8144
7125,FDZ49,11,Regular,0.133352623,Canned,219.7798,NSPS,OUT049,1999,Medium,Tier 1,Supermarket Type1,2644.5576
7126,NCJ05,18.7,Low Fat,0.046079558,Health and Hygiene,151.5682,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,1982.0866
7127,NCP29,,LF,0,Health and Hygiene,64.2168,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,1278.336
7128,FDS16,15.15,Regular,0.066446521,Frozen Foods,147.976,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,732.38
7129,FDZ45,14.1,Low Fat,0.066979957,Snack Foods,196.7084,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,3174.5344
7130,NCP29,8.42,Low Fat,0.187918654,Health and Hygiene,65.4168,G4S,OUT010,1998,,Tier 3,Grocery Store,127.8336
7131,FDZ58,,Low Fat,0.051924192,Snack Foods,121.0072,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,2940.1728
7132,FDV55,,Low Fat,0.054806734,Fruits and Vegetables,145.1444,Brinks,OUT027,1985,Medium,Tier 3,Supermarket Type3,3918.8988
7133,NCV53,8.27,Low Fat,0.018813601,Health and Hygiene,237.988,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,7190.64
7134,FDV47,,Low Fat,0.094910421,Breads,84.5566,Brinks,OUT019,1985,Small,Tier 1,Grocery Store,253.6698
7135,FDD45,8.615,Low Fat,0.116722514,Fruits and Vegetables,95.4436,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,567.2616
7136,FDP26,,Low Fat,0.244338986,Dairy,105.9306,G4S,OUT019,1985,Small,Tier 1,Grocery Store,209.0612
7137,DRD37,9.8,Low Fat,0.013863257,Soft Drinks,45.106,Epic,OUT049,1999,Medium,Tier 1,Supermarket Type1,1398.18
7138,FDT09,,Regular,0.021471456,Snack Foods,131.0284,AHS,OUT019,1985,Small,Tier 1,Grocery Store,131.8284
7139,FDM03,,Low Fat,0,Meat,109.1938,Prosegur,OUT027,1985,Medium,Tier 3,Supermarket Type3,2036.6822
7140,FDW09,13.65,Regular,0.026067434,Snack Foods,78.8302,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,713.0718
7141,FDX10,6.385,Regular,0.123710526,Snack Foods,37.1874,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,247.0118
7142,FDZ60,20.5,Low Fat,0.119547387,Baking Goods,108.9596,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,539.298
7143,FDM58,16.85,Regular,0.079690403,Snack Foods,113.4544,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,2908.2144
7144,FDV32,7.785,Low Fat,0.088691614,Fruits and Vegetables,61.851,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,1454.773
7145,FDU07,,Low Fat,0.104784329,Fruits and Vegetables,150.4366,Prosegur,OUT019,1985,Small,Tier 1,Grocery Store,151.1366
7146,FDS51,,LF,0.032024659,Meat,62.7194,Prosegur,OUT027,1985,Medium,Tier 3,Supermarket Type3,1857.582
7147,NCT17,10.8,Low Fat,0.041950753,Health and Hygiene,190.0214,Epic,OUT045,2002,,Tier 2,Supermarket Type1,2449.4782
7148,FDA01,15,Regular,0.091018048,Canned,60.2904,NSPS,OUT010,1998,,Tier 3,Grocery Store,117.1808
7149,FDW25,5.175,Low Fat,0.037398953,Canned,84.2224,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,852.224
7150,FDS01,11.6,Low Fat,0.017845372,Canned,179.0686,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,5688.5952
7151,NCV18,6.775,Low Fat,0.105459307,Household,84.625,Epic,OUT045,2002,,Tier 2,Supermarket Type1,2496.75
7152,FDZ04,9.31,Low Fat,0.038032068,Frozen Foods,61.351,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,822.263
7153,DRN59,15,Low Fat,0.064504433,Hard Drinks,47.306,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,652.484
7154,FDD36,13.3,LF,0.021306635,Baking Goods,119.8124,NSPS,OUT049,1999,Medium,Tier 1,Supermarket Type1,1896.1984
7155,FDT56,16,Regular,0.116063284,Fruits and Vegetables,59.1246,Epic,OUT018,2009,Medium,Tier 3,Supermarket Type2,753.0198
7156,FDP09,,low fat,0.059336763,Snack Foods,212.1902,Brinks,OUT019,1985,Small,Tier 1,Grocery Store,424.7804
7157,FDA33,6.48,Low Fat,0.034091649,Snack Foods,146.2076,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,2364.9216
7158,FDH14,,Regular,0.081955735,Canned,142.0838,Epic,OUT019,1985,Small,Tier 1,Grocery Store,280.9676
7159,NCF18,,Low Fat,0.088551694,Household,191.5504,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,5944.2624
7160,FDF59,12.5,Low Fat,0.071230537,Starchy Foods,128.102,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,885.514
7161,FDC29,8.39,reg,0.024185517,Frozen Foods,115.7176,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,1374.2112
7162,FDD32,17.7,reg,0.041163522,Fruits and Vegetables,80.8276,G4S,OUT017,2007,,Tier 2,Supermarket Type1,1868.2348
7163,FDZ08,12.5,Regular,0,Fruits and Vegetables,80.8592,Epic,OUT010,1998,,Tier 3,Grocery Store,82.5592
7164,FDT21,,Low Fat,0,Snack Foods,248.8092,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,6474.2392
7165,FDM33,15.6,Low Fat,0.087719692,Snack Foods,218.5798,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,4407.596
7166,NCK07,10.65,Low Fat,0.048677482,Others,166.1526,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,2466.789
7167,NCL41,12.35,Low Fat,0.041907648,Health and Hygiene,36.2216,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,346.216
7168,FDZ36,6.035,Regular,0.065783783,Baking Goods,188.224,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,5779.144
7169,FDW51,6.155,Regular,0.094807042,Meat,213.356,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,3835.008
7170,FDS47,16.75,Low Fat,0.128778474,Breads,89.1856,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,1581.9408
7171,FDV02,16.75,Low Fat,0.060668416,Dairy,172.4106,AHS,OUT045,2002,,Tier 2,Supermarket Type1,2908.8802
7172,NCU18,15.1,Low Fat,0.056067524,Household,139.8496,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,1270.3464
7173,NCX17,21.25,Low Fat,0.114066204,Health and Hygiene,233.03,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,5592.72
7174,FDI12,9.395,Regular,0.10039894,Baking Goods,89.6856,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,878.856
7175,DRH51,17.6,Low Fat,0.097135675,Dairy,89.3856,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,1318.284
7176,NCP30,,Low Fat,0.032610007,Household,37.4822,Prosegur,OUT027,1985,Medium,Tier 3,Supermarket Type3,942.7728
7177,FDG08,13.15,Regular,0.165616415,Fruits and Vegetables,172.6764,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,2061.3168
7178,FDX35,5.035,Regular,0,Breads,228.2036,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,4781.7756
7179,FDY26,,Regular,0.030362777,Dairy,210.5244,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,6775.1808
7180,NCM43,,Low Fat,0.03409886,Others,162.621,GardaWorld,OUT019,1985,Small,Tier 1,Grocery Store,815.605
7181,NCZ54,,Low Fat,0.145951533,Household,160.9552,NSPS,OUT019,1985,Small,Tier 1,Grocery Store,162.4552
7182,FDO16,5.48,Low Fat,0.015138834,Frozen Foods,81.925,G4S,OUT045,2002,,Tier 2,Supermarket Type1,3079.325
7183,FDR22,19.35,Regular,0.031069993,Snack Foods,112.0544,GardaWorld,OUT010,1998,,Tier 3,Grocery Store,223.7088
7184,FDJ16,9.195,Low Fat,0.115535487,Frozen Foods,59.5246,AHS,OUT017,2007,,Tier 2,Supermarket Type1,810.9444
7185,FDT47,5.26,Regular,0.02454694,Breads,95.7068,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,1166.4816
7186,FDZ23,,Regular,0.067175915,Baking Goods,187.124,Brinks,OUT027,1985,Medium,Tier 3,Supermarket Type3,3728.48
7187,NCB31,6.235,Low Fat,0.118674359,Household,261.691,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,3155.892
7188,FDM15,11.8,Regular,0.057421582,Meat,149.9366,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,1662.5026
7189,FDX27,20.7,Regular,0.114022125,Dairy,92.9436,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,2174.5028
7190,NCS54,13.6,LF,0.010033871,Household,177.937,AHS,OUT018,2009,Medium,Tier 3,Supermarket Type2,2293.681
7191,NCJ30,5.82,low fat,0.080765853,Household,169.179,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,2037.348
7192,FDD58,7.76,Low Fat,0.05930285,Snack Foods,98.77,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,1697.79
7193,DRJ23,18.35,Low Fat,0.041753387,Hard Drinks,187.6872,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,2836.308
7194,FDS14,7.285,Low Fat,0.050065211,Dairy,157.4288,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,2042.6744
7195,FDR27,15.1,Regular,0.096020459,Meat,133.7942,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,2384.8956
7196,FDT49,7,Low Fat,0.15202235,Canned,106.628,AHS,OUT018,2009,Medium,Tier 3,Supermarket Type2,639.168
7197,FDX26,,Low Fat,0.087383304,Dairy,180.4292,Brinks,OUT027,1985,Medium,Tier 3,Supermarket Type3,4013.4424
7198,NCW53,18.35,Low Fat,0.03066757,Health and Hygiene,193.4162,Epic,OUT017,2007,,Tier 2,Supermarket Type1,2116.5782
7199,FDS19,13.8,Regular,0,Fruits and Vegetables,74.3012,AHS,OUT045,2002,,Tier 2,Supermarket Type1,1669.8264
7200,DRF15,18.35,Low Fat,0.03321399,Dairy,154.934,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,1225.072
7201,DRH01,,Low Fat,0.097429924,Soft Drinks,172.8738,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,3649.2498
7202,FDJ12,8.895,Regular,0.039120291,Baking Goods,206.8296,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,4154.592
7203,NCE42,,Low Fat,0.01055095,Household,234.9958,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,13086.9648
7204,DRL37,15.5,Low Fat,0.053480419,Soft Drinks,42.377,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,1211.756
7205,FDJ36,14.5,Regular,0.128520186,Baking Goods,101.4332,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,1948.1308
7206,NCH18,,Low Fat,0.044444956,Household,245.2802,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,10072.8882
7207,DRI11,8.26,Low Fat,0.034544435,Hard Drinks,116.0834,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,1267.0174
7208,NCO17,10,Low Fat,0.073678663,Health and Hygiene,120.944,Allied Universal,OUT018,2009,Medium,Tier 3,Supermarket Type2,2037.348
7209,FDS49,9,Low Fat,0.079668739,Canned,79.6644,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,1571.288
7210,FDX43,5.655,Low Fat,0.085447928,Fruits and Vegetables,165.85,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,1830.95
7211,NCS17,18.6,Low Fat,0.080434451,Health and Hygiene,93.4436,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,1701.7848
7212,NCC42,15,Low Fat,0.044978225,Health and Hygiene,140.8838,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,2247.7408
7213,NCM26,20.5,Low Fat,0.023190134,Others,153.434,Epic,OUT045,2002,,Tier 2,Supermarket Type1,3981.484
7214,FDU32,8.785,Low Fat,0.025967624,Fruits and Vegetables,119.9414,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,1462.0968
7215,FDU19,8.77,reg,0.046962004,Fruits and Vegetables,173.8422,AHS,OUT018,2009,Medium,Tier 3,Supermarket Type2,3448.844
7216,NCM53,18.75,Low Fat,0.05233528,Health and Hygiene,108.128,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,1065.28
7217,FDG32,19.85,Low Fat,0.17635245,Fruits and Vegetables,220.8772,AHS,OUT045,2002,,Tier 2,Supermarket Type1,4225.1668
7218,FDF04,17.5,LF,0.013692598,Frozen Foods,259.7304,Allied Universal,OUT018,2009,Medium,Tier 3,Supermarket Type2,3616.6256
7219,NCN55,14.6,LF,0,Others,242.3538,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,5287.7836
7220,FDJ34,11.8,Regular,0.093655728,Snack Foods,127.1704,GardaWorld,OUT046,1997,Small,Tier 1,Supermarket Type1,3004.0896
7221,FDT51,11.65,Regular,0.018275816,Meat,110.8544,GardaWorld,OUT010,1998,,Tier 3,Grocery Store,111.8544
7222,FDT01,13.65,Regular,0.184167712,Canned,213.7902,GardaWorld,OUT046,1997,Small,Tier 1,Supermarket Type1,1274.3412
7223,FDV28,,Regular,0.158954903,Frozen Foods,34.9558,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,1120.5414
7224,FDD02,16.6,Low Fat,0.050392993,Canned,118.4124,AHS,OUT045,2002,,Tier 2,Supermarket Type1,3199.8348
7225,FDW48,18,Low Fat,0.008558144,Baking Goods,79.0618,G4S,OUT045,2002,,Tier 2,Supermarket Type1,1208.427
7226,FDF44,7.17,Regular,0.059820884,Fruits and Vegetables,130.3968,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,3523.4136
7227,FDY14,10.3,LF,0.070149088,Dairy,264.5226,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,3436.1938
7228,FDU59,,Low Fat,0.095919472,Breads,162.6552,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,5685.932
7229,FDQ10,,Low Fat,0.058092551,Snack Foods,172.0422,NSPS,OUT019,1985,Small,Tier 1,Grocery Store,517.3266
7230,FDV21,11.5,Low Fat,0.286357776,Snack Foods,123.9704,G4S,OUT010,1998,,Tier 3,Grocery Store,375.5112
7231,FDQ36,7.855,Regular,0.161798604,Baking Goods,37.2848,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,745.696
7232,FDH12,,Low Fat,0.148742896,Baking Goods,107.128,Prosegur,OUT019,1985,Small,Tier 1,Grocery Store,319.584
7233,FDV40,17.35,Low Fat,0,Frozen Foods,72.2038,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,886.8456
7234,NCF07,9,Low Fat,0.032022535,Household,101.8016,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,1720.4272
7235,FDA08,,Regular,0.049842613,Fruits and Vegetables,164.2526,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,3946.8624
7236,FDP33,,Low Fat,0.156304192,Snack Foods,256.3672,Prosegur,OUT019,1985,Small,Tier 1,Grocery Store,255.6672
7237,FDS27,10.195,Regular,0.012458143,Meat,196.311,GardaWorld,OUT046,1997,Small,Tier 1,Supermarket Type1,589.233
7238,DRD60,15.7,Low Fat,0.037201127,Soft Drinks,181.7634,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,2544.6876
7239,FDM28,15.7,Low Fat,0.045274134,Frozen Foods,177.966,Epic,OUT049,1999,Medium,Tier 1,Supermarket Type1,3415.554
7240,NCU54,8.88,Low Fat,0.098603729,Household,210.727,G4S,OUT035,2004,Small,Tier 2,Supermarket Type1,4194.54
7241,NCX05,15.2,LF,0.097457483,Health and Hygiene,114.4492,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,579.246
7242,FDX59,10.195,Low Fat,0.051661272,Breads,33.3558,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,848.895
7243,FDE10,6.67,Regular,0,Snack Foods,133.0626,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,1573.9512
7244,FDW16,,Regular,0.041273391,Frozen Foods,91.6804,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,3858.9768
7245,FDW07,,Regular,0.141997869,Fruits and Vegetables,90.5514,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,2036.6822
7246,FDG38,8.975,Regular,0,Canned,84.9224,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,1278.336
7247,DRC27,13.8,Low Fat,0.058339153,Dairy,246.2802,AHS,OUT018,2009,Medium,Tier 3,Supermarket Type2,1228.401
7248,FDT43,16.35,Low Fat,0.020544065,Fruits and Vegetables,49.9324,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,259.662
